id,公司名稱,分公司名稱,地址,分公司核准設立日期,登記現況,設立年份,縣市,行政區,里別,行政區平日夜間停留人數,行政區平日日間活動人數,行政區假日夜間停留人數,行政區假日日間活動人數,里人均收入中位數,里人口數,發票張數指標,發票銷售額指標,店_緯度,店_經度,500m熱鬧據點數,最近熱鬧據點類型,最近熱鬧據點距離,500m歷史展店,500m歷史競爭,租金,巷內,弄,最近鄰店距離,最近路口距離,鄰近道路等級,是否便利商店,日夜人流差,日夜人流活躍比,租金log,歷史品牌優勢,區域競爭飽和度,租金與競爭風險,路口與巷弄權重,黃金三角窗,巷弄店,社區轉角店,店均服務人口數,店均電信人流,人流單位租金成本,同品牌互蝕風險
4328,統一超商股份有限公司,台北市第四一七分公司,臺北市士林區中山北路570號,1999-05-24,廢止,1999,臺北市,士林區,福林里,257735,256224,254274,263454,671,2766,93.5,96.0,25.09559194,121.5282621,3.0,捷運站,310.4372361030857,6.0,14.0,65475.0,0,0,33.80187139161124,30.15014819234886,4,1,-1511,0.9941335319862185,11.089438942264245,0.4,0.005059631369714492,916650.0,1.7194095013004607,0,0,0,131.71428571428572,12201.142857142857,0.25553712557322666,18.816326530612248
4341,家福股份有限公司,天母中山分公司,臺北市士林區中山北路7段113號,2014-03-31,營運中,2014,臺北市,士林區,天母里,257735,256224,254274,263454,833,6579,74.0,75.0,25.12239066,121.5316224,1.0,學校,478.029308093391,0.0,24.0,76662.0,0,0,49.17843157210504,40.349320021021754,4,0,-1511,0.9941335319862185,11.247174472006563,0.0,0.00364741641337386,1839888.0,1.861027988430506,0,0,0,263.16,10248.96,0.2991979705337106,263.16
4345,統一超商股份有限公司,台北巿第３分公司,臺北市士林區中山北路7段14巷2-1號,1992-10-15,營運中,1992,臺北市,士林區,天山里,257735,256224,254274,263454,705,6676,87.0,82.0,25.11856368,121.5310673,2.0,學校,374.632034416322,15.0,21.0,65225.0,1,0,79.4786235979384,61.358144787432835,2,1,-1511,0.9941335319862185,11.085613441432056,0.6818181818181818,0.0031451250561629475,1369725.0,6.199341440558802,0,0,0,180.43243243243242,6924.972972972973,0.2545614206264026,11.277027027027026
4358,萊爾富國際股份有限公司,士林分公司,臺北市士林區中正路210之3號,1995-03-14,廢止,1995,臺北市,士林區,舊佳里,257735,256224,254274,263454,623,5514,73.0,74.5,25.0955966,121.5263562,3.0,捷運站,234.3101259200367,2.0,25.0,47929.0,0,0,14.306219128112474,17.22905507486941,2,1,-1511,0.9941335319862185,10.777496892153676,0.07692307692307693,0.004533091568449683,1198225.0,1.4515083769119113,0,0,0,196.92857142857142,9150.857142857143,0.1870582495853254,65.64285714285714
4404,萊爾富國際股份有限公司,北市士昌分公司,臺北市士林區文昌路81號,2001-12-17,廢止,2001,臺北市,士林區,福佳里,257735,256224,254274,263454,647,7505,94.0,97.0,25.09590273,121.5211347,4.0,醫院,93.12022585698664,2.0,21.0,45457.0,0,0,36.09111376393358,26.940699637314907,2,1,-1511,0.9941335319862185,10.724544101718104,0.09090909090909091,0.002797761790567546,954597.0,1.6650421971104592,0,0,0,312.7083333333333,10676.0,0.1774104790711289,104.2361111111111
4427,萊爾富國際股份有限公司,第五三０四分公司,臺北市士林區至誠路1段30號,2025-02-07,營運中,2025,臺北市,士林區,岩山里,257735,256224,254274,263454,645,3189,9.0,27.0,25.10156015,121.5365305,4.0,學校,218.45938421420868,1.0,0.0,77200.0,0,0,451.540803516668,129.29127682070853,2,1,-1511,0.9941335319862185,11.25416768929685,1.0,0.0,0.0,2.434886267501703,0,0,0,1594.5,128112.0,0.30129768757927605,797.25
4428,統一超商股份有限公司,台北巿第１３４分公司,臺北市士林區至誠路2段31號,1988-12-13,營運中,1988,臺北市,士林區,名山里,257735,256224,254274,263454,687,6851,72.5,86.5,25.10177006,121.5293544,2.0,學校,360.3510211785089,9.0,6.0,40867.0,0,0,47.721513972603496,27.698072590636517,2,1,-1511,0.9941335319862185,10.618102639711314,1.2857142857142858,0.0008756567425569177,245202.0,1.6784149816948781,0,0,0,428.1875,16014.0,0.15949653624743879,42.81875
4441,萊爾富國際股份有限公司,延平第三分公司,臺北市士林區延平北路5段215號,1991-10-05,廢止,1991,臺北市,士林區,葫蘆里,257735,256224,254274,263454,541,6990,67.0,82.0,25.08390182,121.5098683,1.0,學校,281.7465241763909,2.0,17.0,21043.0,0,0,3.544752125492989,27.174753525336005,3,1,-1511,0.9941335319862185,9.954370762850697,0.1111111111111111,0.002431697897296524,357731.0,1.6692131559479761,0,0,0,349.5,12811.2,0.0821270367840765,116.5
4478,全家便利商店股份有限公司,金林分公司,臺北市士林區林森北路109號,2007-12-14,營運中,2007,臺北市,中山區,正義里,293366,427268,286848,317251,586,5227,95.5,97.0,25.05040477,121.5251422,0.0,捷運站,540.7474725223585,18.0,49.0,20174.0,0,0,14.551190428120496,166.98448334189217,3,1,133902,1.4564282962978112,9.91219949313815,0.36,0.009372609028309106,988526.0,2.561935807038774,0,0,0,76.86764705882354,6283.35294117647,0.04721615656647218,4.045665634674923
4573,統一超商股份有限公司,台北巿第３２１分公司,臺北市士林區德行東路109巷81號,1995-07-12,廢止,1995,臺北市,士林區,蘭雅里,257735,256224,254274,263454,723,8442,90.0,93.0,25.1113408,121.5286845,2.0,學校,252.94416316762775,13.0,20.0,51550.0,1,0,43.25180871870696,100.34130756977645,2,1,-1511,0.9941335319862185,10.85032688789905,0.6190476190476191,0.0023688262465948124,1031000.0,6.927741154147148,0,0,0,248.2941176470588,7536.0,0.2011903600351254,17.735294117647058
4584,統一生活事業股份有限公司,台北市第二一八分公司,臺北市士林區德行東路6號,2025-09-01,營運中,2025,臺北市,士林區,忠誠里,257735,256224,254274,263454,628,5333,74.0,78.0,25.10653057,121.5252914,2.0,學校,304.6347149303754,1.0,31.0,55459.0,0,0,5.17250174583118,38.58534103014882,3,0,-1511,0.9941335319862185,10.923417319169769,0.03125,0.005811773528308962,1719229.0,1.8392294368610205,0,0,0,161.6060606060606,7764.363636363636,0.2164464825836667,80.8030303030303
4598,全家便利商店股份有限公司,台北市第五九一分公司,臺北市大同區太原路81號,2017-03-29,營運中,2017,臺北市,大同區,建泰里,121355,140077,120837,128687,665,3582,91.5,95.0,25.05188063,121.5157234,4.0,學校,289.40909618899224,11.0,38.0,99505.0,0,0,108.26360227454995,82.46212306954956,2,1,18722,1.1542651372820463,11.507973222836158,0.28205128205128205,0.010605637733742674,3781190.0,2.2121964565042203,0,0,0,71.64,2801.54,0.7103542312140378,5.97
4608,統一超商股份有限公司,台北市第九二九分公司,臺北市大同區民生西路84號,2018-07-20,營運中,2018,臺北市,大同區,光能里,121355,140077,120837,128687,601,5017,90.5,91.5,25.0574609,121.5202132,9.0,捷運站,49.18862366974033,19.0,36.0,52693.0,0,0,29.581578124715804,16.988944278355756,3,1,18722,1.1542651372820463,10.872256876055413,0.5135135135135135,0.007174172977281785,1896948.0,1.4448786812179542,0,0,0,89.58928571428571,2501.375,0.37616899156184413,4.479464285714285
4617,全家便利商店股份有限公司,台北市第六八六分公司,臺北市大同區民權西路110號,2020-03-09,營運中,2020,臺北市,大同區,民權里,121355,140077,120837,128687,713,6453,70.0,64.0,25.06273153,121.5170148,7.0,學校,242.7243854707046,8.0,31.0,45651.0,0,0,22.175762207483263,20.017526544385795,5,1,18722,1.1542651372820463,10.72880269667349,0.25,0.004803222807561202,1415181.0,1.5226783434962086,0,0,0,161.325,3501.925,0.3258970002427219,17.924999999999997
4621,全家便利商店股份有限公司,民權分公司,臺北市大同區民權西路145號,2000-05-20,廢止,2000,臺北市,大同區,蓬萊里,121355,140077,120837,128687,584,4824,77.0,88.0,25.06312508,121.5167493,7.0,學校,208.56243973288645,9.0,32.0,32142.0,0,0,0.0,36.655910483377866,5,1,18722,1.1542651372820463,10.377949976565812,0.2727272727272727,0.006632124352331606,1028544.0,1.814244963437665,0,0,0,114.85714285714286,3335.1666666666665,0.229457873470495,11.485714285714286
4646,台灣屈臣氏個人用品商店股份有限公司,延三分公司,臺北市大同區延平北路3段33號,2017-07-21,營運中,2017,臺北市,大同區,隆和里,121355,140077,120837,128687,614,3599,68.5,81.5,25.06469747,121.5112009,7.0,學校,85.65296290573998,0.0,27.0,30774.0,0,0,22.035070905772024,12.79436356583679,2,0,18722,1.1542651372820463,10.334457951052654,0.0,0.0075,830898.0,1.3121300357358698,0,0,0,128.53571428571428,5002.75,0.21969188594925684,128.53571428571428
4661,統一超商股份有限公司,台北市第五七五分公司,臺北市大同區承德路2段189號,2004-09-14,廢止,2004,臺北市,大同區,雙連里,121355,140077,120837,128687,632,9052,81.0,89.0,25.05921309,121.518421,9.0,學校,221.57515717960143,21.0,33.0,43989.0,0,0,201.73993932907342,17.38766663207794,2,1,18722,1.1542651372820463,10.691717614342766,0.6176470588235294,0.0036452004860267314,1451637.0,1.4558400740670523,0,0,0,164.5818181818182,2546.8545454545456,0.31403218206998956,7.480991735537191
4666,統一超商股份有限公司,臺北巿第一一九分公司,臺北市大同區承德路3段60號,1988-08-11,營運中,1988,臺北市,大同區,蓬萊里,121355,140077,120837,128687,584,4824,77.0,88.0,25.06532258,121.518108,7.0,學校,358.19709517050603,20.0,28.0,32142.0,0,0,49.83385553130311,43.981031223580786,4,1,18722,1.1542651372820463,10.377949976565812,0.6896551724137931,0.005803108808290156,899976.0,1.9031204362686962,0,0,0,98.44897959183673,2858.714285714286,0.229457873470495,4.688046647230321
4667,萊爾富國際股份有限公司,北市同吉分公司,臺北市大同區昌吉街63號,2002-08-21,營運中,2002,臺北市,大同區,揚雅里,121355,140077,120837,128687,496,4015,43.0,41.5,25.06599255,121.5147028,6.0,學校,241.19155290591007,8.0,32.0,20383.0,0,0,4.101981447237511,103.21555575101011,2,1,18722,1.1542651372820463,9.92250555837189,0.24242424242424243,0.00796812749003984,652256.0,2.3232307028073613,0,0,0,97.92682926829268,3416.512195121951,0.1455117862904953,10.880758807588075
4670,統一超商股份有限公司,台北市第一０九七分公司,臺北市大同區長安西路228號,2022-10-26,營運中,2022,臺北市,大同區,建明里,121355,140077,120837,128687,569,3291,99.0,99.0,25.05136576,121.5145783,4.0,學校,392.5628010053353,22.0,22.0,103384.0,0,0,31.6104562935667,70.74617123359393,3,1,18722,1.1542651372820463,11.546215162834871,0.9565217391304348,0.006682867557715674,2274448.0,2.1365672453089513,0,0,0,73.13333333333334,3112.822222222222,0.7380459458301803,3.1797101449275367
4672,全家便利商店股份有限公司,台北市第七一六分公司,臺北市大同區長安西路25號,2021-03-15,營運中,2021,臺北市,大同區,建泰里,121355,140077,120837,128687,665,3582,91.5,95.0,25.05034371,121.519926,3.0,學校,178.16951593733103,11.0,41.0,99505.0,0,0,23.190849755428687,17.670299028166916,2,1,18722,1.1542651372820463,11.507973222836158,0.2619047619047619,0.011442924923248674,4079705.0,1.4634669869656813,0,0,0,67.58490566037736,2642.9622641509436,0.7103542312140378,5.632075471698113
4692,全家便利商店股份有限公司,建成分公司,臺北市大同區南京西路62號,2001-03-28,廢止,2001,臺北市,大同區,建泰里,121355,140077,120837,128687,665,3582,91.5,95.0,25.05275198,121.519042,4.0,學校,67.11775513513518,10.0,45.0,99505.0,0,0,38.06361744316314,29.20398789174243,4,1,18722,1.1542651372820463,11.507973222836158,0.21739130434782608,0.012559307842590009,4477725.0,1.7039869825292573,0,0,0,63.964285714285715,2501.375,0.7103542312140378,5.814935064935065
4697,統一超商股份有限公司,台北市第九四二分公司,臺北市大同區迪化街1段13號,2019-01-10,營運中,2019,臺北市,大同區,永樂里,121355,140077,120837,128687,629,4838,91.5,87.5,25.05418645,121.5101944,1.0,醫院,410.2181500267057,14.0,15.0,46037.0,0,0,39.00980791945182,49.59693853381656,2,1,18722,1.1542651372820463,10.73722242140572,0.875,0.0030998140111593306,690555.0,1.9619455355893822,0,0,0,161.26666666666668,4669.233333333334,0.3286526078327789,10.751111111111111
4722,全家便利商店股份有限公司,酒泉分公司,臺北市大同區庫倫街48之4號,2011-06-22,營運中,2011,臺北市,大同區,至聖里,121355,140077,120837,128687,547,7261,87.5,95.5,25.07181159,121.51829,4.0,捷運站,185.18696721601663,2.0,19.0,39415.0,0,0,28.712333927777276,30.49846967386944,3,1,18722,1.1542651372820463,10.5819271042238,0.1,0.0026163591297163314,748885.0,1.724969481434766,0,0,0,330.04545454545456,6367.136363636364,0.2813789460157912,110.01515151515152
4732,統一超商股份有限公司,台北市第八八四分公司,臺北市大同區華陰街91號,2017-05-01,營運中,2017,臺北市,大同區,建明里,121355,140077,120837,128687,569,3291,99.0,99.0,25.04980613,121.5175569,4.0,學校,235.1855453744013,26.0,40.0,103384.0,0,0,94.16039926638179,81.83688558509567,2,1,18722,1.1542651372820463,11.546215162834871,0.6341463414634146,0.012150668286755772,4135360.0,2.208436720138089,0,0,0,49.11940298507463,2090.7014925373132,0.7380459458301803,1.8192371475953566
4735,統一超商股份有限公司,台北市第一０四三分公司,臺北市大同區寧夏路23號,2020-12-31,營運中,2020,臺北市,大同區,星明里,121355,140077,120837,128687,667,5666,87.5,94.0,25.05512087,121.5151234,5.0,學校,163.21628171047723,21.0,26.0,23084.0,0,0,65.5155926455753,49.23241141115998,2,1,18722,1.1542651372820463,10.046938334941089,0.7777777777777778,0.004587965413799188,600184.0,1.9583302319994225,0,0,0,118.04166666666667,2918.2708333333335,0.16479390054112708,5.365530303030304
4739,全家便利商店股份有限公司,北站分公司,臺北市大同區鄭州路3之2號,1993-08-17,廢止,1993,臺北市,大同區,建明里,121355,140077,120837,128687,569,3291,99.0,99.0,25.04910665,121.5157916,3.0,交通樞紐,351.3529698802096,26.0,52.0,103384.0,0,0,163.65287241311879,54.55684119966813,3,1,18722,1.1542651372820463,11.546215162834871,0.49056603773584906,0.015795868772782502,5375968.0,2.008703331206118,0,0,0,41.65822784810127,1773.126582278481,0.7380459458301803,1.5428973277074545
4761,統一超商股份有限公司,台北市第２７４分公司,臺北市大安區仁愛路3段27號,1994-03-25,營運中,1994,臺北市,大安區,民輝里,293863,421212,288073,332468,861,6136,79.0,94.0,25.03859168,121.5343968,4.0,學校,138.06087713603625,10.0,11.0,80919.0,0,0,177.93084353869514,94.29392586753046,4,1,127349,1.4333569270138566,11.301216291281682,0.8333333333333334,0.0017924067133778718,890109.0,2.2784830358334824,0,0,0,278.90909090909093,19146.0,0.19210945531120835,25.355371900826448
4774,全家便利商店股份有限公司,忠愛分公司,臺北市大安區仁愛路4段27巷43號,2007-11-06,營運中,2007,臺北市,大安區,仁愛里,293863,421212,288073,332468,1020,4798,98.0,96.5,25.04105557,121.5453078,7.0,捷運站,82.16613511263374,10.0,38.0,95027.0,1,0,89.7192048661192,104.87050980678175,5,1,127349,1.4333569270138566,11.461926863998412,0.2564102564102564,0.007918316315899145,3611026.0,6.99332511262098,0,0,0,97.91836734693878,8596.163265306122,0.22560319838181633,8.901669758812616
4795,統一生活事業股份有限公司,台北市第三十八分公司,臺北市大安區永康街7號,2000-03-06,營運中,2000,臺北市,大安區,福住里,293863,421212,288073,332468,982,6258,93.0,86.0,25.0330361,121.5299104,3.0,捷運站,149.6448112149741,1.0,35.0,78359.0,0,0,0.0,56.21510349145753,2,0,127349,1.4333569270138566,11.269068872058478,0.027777777777777776,0.005591947595462534,2742565.0,2.023408955292459,0,0,0,169.13513513513513,11384.108108108108,0.18603177014954428,84.56756756756756
4817,來來超商股份有限公司,第三十六分公司,臺北市大安區安和路2段10巷10號,1989-11-06,廢止,1989,臺北市,大安區,義安里,293863,421212,288073,332468,899,5143,96.5,94.5,25.03248705,121.5516928,4.0,學校,39.00034639325477,1.0,40.0,119062.0,1,0,0.0,78.44559354678583,2,1,127349,1.4333569270138566,11.687408043769405,0.024390243902439025,0.007776049766718507,4762480.0,6.562608644217688,0,0,0,122.45238095238095,10028.857142857143,0.28266459012423645,61.226190476190474
4822,統一超商股份有限公司,台北市第四八五分公司,臺北市大安區安和路2段74巷1號,2001-03-12,營運中,2001,臺北市,大安區,義安里,293863,421212,288073,332468,899,5143,96.5,94.5,25.03022846,121.5516343,4.0,學校,61.88974658755242,15.0,27.0,119062.0,1,0,17.588456281397303,84.31861594463876,2,1,127349,1.4333569270138566,11.687408043769405,0.5357142857142857,0.005248833592534992,3214674.0,6.669589007307197,0,0,0,119.6046511627907,9795.627906976744,0.28266459012423645,7.475290697674419
4824,全聯實業股份有限公司,大安居安分公司,臺北市大安區安和路2段88號,2016-01-15,營運中,2016,臺北市,大安區,義安里,293863,421212,288073,332468,899,5143,96.5,94.5,25.02899802,121.5504845,4.0,學校,153.1936503352427,3.0,38.0,119062.0,0,0,99.53663321940574,38.81932159181117,3,0,127349,1.4333569270138566,11.687408043769405,0.07692307692307693,0.007387247278382581,4524356.0,1.8421761308101412,0,0,0,122.45238095238095,10028.857142857143,0.28266459012423645,30.613095238095237
4828,統一超商股份有限公司,台北市第四十八分公司,臺北市大安區安居街33號,2010-12-17,營運中,2010,臺北市,大安區,黎孝里,293863,421212,288073,332468,650,7117,80.5,90.5,25.02041315,121.5544284,4.0,學校,395.8754976426041,15.0,28.0,25275.0,0,0,25.184955256975552,116.79434825971849,2,1,127349,1.4333569270138566,10.137610607893347,0.5172413793103449,0.003933689238550154,707700.0,2.384470146322394,0,0,0,161.75,9573.0,0.06000527049260113,10.109375
4833,萊爾富國際股份有限公司,安東分公司,臺北市大安區安東街50號,1989-06-26,廢止,1989,臺北市,大安區,誠安里,293863,421212,288073,332468,717,3724,90.5,80.0,25.04308114,121.5424155,3.0,學校,238.92091201533108,7.0,42.0,41303.0,0,0,17.858318595327788,8.026280867867554,2,1,127349,1.4333569270138566,10.628714626559486,0.16279069767441862,0.011275167785234899,1734726.0,1.1000702092830423,0,1,1,74.48,8424.24,0.09805727743445715,9.31
4863,統一超商股份有限公司,台北市第七七五分公司,臺北市大安區和平東路3段298號,2014-09-22,營運中,2014,臺北市,大安區,黎孝里,293863,421212,288073,332468,650,7117,80.5,90.5,25.0205847,121.5562916,2.0,捷運站,345.8214588391908,14.0,25.0,25275.0,0,0,48.747012804506035,32.57247403123274,4,1,127349,1.4333569270138566,10.137610607893347,0.5384615384615384,0.0035122225344197807,631875.0,1.7568532529799161,0,0,0,177.925,10530.3,0.06000527049260113,11.861666666666668
